Sigla ICAO Empresa Aérea;Empresa Aérea;Número Voo;Código DI;Código Tipo Linha;Modelo Equipamento;Número de Assentos;Sigla ICAO Aeroporto Origem;Descrição Aeroporto Origem;Partida Prevista;Partida Real;Sigla ICAO Aeroporto Destino;Descrição Aeroporto Destino;Chegada Prevista;Chegada Real;Situação Voo;Justificativa;Referência;Situação Partida;Situação Chegada
SKU;SKY AIRLINE S.A.;0624;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;29/01/2024 11:05;;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;29/01/2024 16:10;;CANCELADO;;2024-01-29;;
SKU;SKY AIRLINE S.A.;0625;0;I;A320;186;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;29/01/2024 17:00;;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;29/01/2024 22:05;;CANCELADO;;2024-01-29;;
SKU;SKY AIRLINE S.A.;0630;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;29/01/2024 18:20;;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;29/01/2024 21:40;;CANCELADO;;2024-01-29;;
SKU;SKY AIRLINE S.A.;0631;0;I;A320;186;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;29/01/2024 22:40;;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;30/01/2024 02:00;;CANCELADO;;2024-01-29;;
SKU;SKY AIRLINE S.A.;0632;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;29/01/2024 04:55;;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;29/01/2024 08:15;;CANCELADO;;2024-01-29;;
SKU;SKY AIRLINE S.A.;0633;0;I;A320;186;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;29/01/2024 09:05;;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;29/01/2024 12:25;;CANCELADO;;2024-01-29;;
SKU;SKY AIRLINE S.A.;0604;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;30/01/2024 23:25;29/01/2024 23:45;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;31/01/2024 03:30;30/01/2024 03:25;REALIZADO;;2024-01-30;Antecipado;Antecipado
SKU;SKY AIRLINE S.A.;0605;0;I;A320;186;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;30/01/2024 08:20;30/01/2024 08:23;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;30/01/2024 12:25;30/01/2024 12:29;REALIZADO;;2024-01-30;Pontual;Pontual
SKU;SKY AIRLINE S.A.;0620;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;30/01/2024 04:00;30/01/2024 05:02;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;30/01/2024 09:15;30/01/2024 09:07;REALIZADO;;2024-01-30;Atraso 60-120;Antecipado
SKU;SKY AIRLINE S.A.;0621;0;I;A320;186;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;30/01/2024 10:15;30/01/2024 10:16;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;30/01/2024 14:30;30/01/2024 14:47;REALIZADO;;2024-01-30;Pontual;Pontual
SKU;SKY AIRLINE S.A.;0622;0;I;A321;238;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;30/01/2024 14:55;;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;30/01/2024 20:10;;CANCELADO;;2024-01-30;;
SKU;SKY AIRLINE S.A.;0623;0;I;A321;238;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;30/01/2024 21:10;;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;31/01/2024 02:15;;CANCELADO;;2024-01-30;;
SKU;SKY AIRLINE S.A.;0624;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;30/01/2024 11:05;;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;30/01/2024 16:10;;CANCELADO;;2024-01-30;;
SKU;SKY AIRLINE S.A.;0625;0;I;A320;186;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;30/01/2024 17:00;;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;30/01/2024 22:05;;CANCELADO;;2024-01-30;;
SKU;SKY AIRLINE S.A.;0630;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;30/01/2024 18:20;;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;30/01/2024 21:40;;CANCELADO;;2024-01-30;;
SKU;SKY AIRLINE S.A.;0631;0;I;A320;186;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;30/01/2024 22:40;;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;31/01/2024 02:00;;CANCELADO;;2024-01-30;;
SKU;SKY AIRLINE S.A.;0632;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;30/01/2024 04:55;;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;30/01/2024 08:15;;CANCELADO;;2024-01-30;;
SKU;SKY AIRLINE S.A.;0633;0;I;A320;186;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;30/01/2024 09:05;;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;30/01/2024 12:25;;CANCELADO;;2024-01-30;;
SKU;SKY AIRLINE S.A.;0640;0;I;A320;186;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT - MONTEVIDEO, MONTEVIDEO - URUGUAI;30/01/2024 08:20;;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;30/01/2024 12:35;;CANCELADO;;2024-01-30;;
SKU;SKY AIRLINE S.A.;0640;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;30/01/2024 05:10;;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT - MONTEVIDEO, MONTEVIDEO - URUGUAI;30/01/2024 07:25;;CANCELADO;;2024-01-30;;
SKU;SKY AIRLINE S.A.;0641;0;I;A320;186;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;30/01/2024 13:30;;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT - MONTEVIDEO, MONTEVIDEO - URUGUAI;30/01/2024 18:10;;CANCELADO;;2024-01-30;;
SKU;SKY AIRLINE S.A.;0641;0;I;A320;186;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT - MONTEVIDEO, MONTEVIDEO - URUGUAI;30/01/2024 19:05;;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;30/01/2024 21:40;;CANCELADO;;2024-01-30;;
SKU;SKY AIRLINE S.A.;0604;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;31/01/2024 23:25;30/01/2024 23:53;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;01/02/2024 03:30;31/01/2024 03:41;REALIZADO;;2024-01-31;Antecipado;Antecipado
SKU;SKY AIRLINE S.A.;0605;0;I;A320;186;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;31/01/2024 08:00;31/01/2024 07:45;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;31/01/2024 12:05;31/01/2024 11:42;REALIZADO;;2024-01-31;Antecipado;Antecipado
SKU;SKY AIRLINE S.A.;0620;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;31/01/2024 04:00;31/01/2024 04:58;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;31/01/2024 09:15;31/01/2024 09:04;REALIZADO;;2024-01-31;Atraso 30-60;Antecipado
SKU;SKY AIRLINE S.A.;0621;0;I;A320;186;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;31/01/2024 10:15;31/01/2024 10:01;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;31/01/2024 14:30;31/01/2024 14:36;REALIZADO;;2024-01-31;Antecipado;Pontual
SKU;SKY AIRLINE S.A.;0622;0;I;A321;238;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;31/01/2024 14:55;;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;31/01/2024 20:10;;CANCELADO;;2024-01-31;;
SKU;SKY AIRLINE S.A.;0623;0;I;A321;238;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;31/01/2024 21:10;;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;01/02/2024 02:15;;CANCELADO;;2024-01-31;;
SKU;SKY AIRLINE S.A.;0624;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;31/01/2024 11:05;;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;31/01/2024 16:10;;CANCELADO;;2024-01-31;;
SKU;SKY AIRLINE S.A.;0625;0;I;A320;186;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;31/01/2024 17:00;;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;31/01/2024 22:05;;CANCELADO;;2024-01-31;;
SKU;SKY AIRLINE S.A.;0630;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;31/01/2024 18:20;;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;31/01/2024 21:40;;CANCELADO;;2024-01-31;;
SKU;SKY AIRLINE S.A.;0631;0;I;A320;186;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;31/01/2024 22:40;;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;01/02/2024 02:00;;CANCELADO;;2024-01-31;;
SKU;SKY AIRLINE S.A.;0632;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;31/01/2024 04:55;;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;31/01/2024 08:15;;CANCELADO;;2024-01-31;;
SKU;SKY AIRLINE S.A.;0633;0;I;A320;186;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;31/01/2024 09:05;;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;31/01/2024 12:25;;CANCELADO;;2024-01-31;;
SKU;SKY AIRLINE S.A.;0636;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;31/01/2024 21:20;;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;01/02/2024 00:35;;CANCELADO;;2024-01-31;;
SKU;SKY AIRLINE S.A.;0637;0;I;A320;186;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;31/01/2024 10:20;;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;31/01/2024 14:15;;CANCELADO;;2024-01-31;;
SKX;SKY AIRLINE PERU S.A.C.;5560;0;I;A320;186;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;01/01/2024 01:35;;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;01/01/2024 06:45;;CANCELADO;;2024-01-01;;
SKX;SKY AIRLINE PERU S.A.C.;5561;0;I;A320;186;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;01/01/2024 04:50;;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;01/01/2024 10:00;;CANCELADO;;2024-01-01;;
SKX;SKY AIRLINE PERU S.A.C.;5564;0;G;A320;0;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;01/01/2024 01:35;01/01/2024 01:41;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;01/01/2024 06:45;01/01/2024 06:39;REALIZADO;;2024-01-01;Pontual;Antecipado
SKX;SKY AIRLINE PERU S.A.C.;5580;0;I;A320;186;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT - MONTEVIDEO, MONTEVIDEO - URUGUAI;01/01/2024 05:05;;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;01/01/2024 10:15;;CANCELADO;;2024-01-01;;
SKX;SKY AIRLINE PERU S.A.C.;5580;0;I;A320;186;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;01/01/2024 02:10;;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT - MONTEVIDEO, MONTEVIDEO - URUGUAI;01/01/2024 04:10;;CANCELADO;;2024-01-01;;
SKX;SKY AIRLINE PERU S.A.C.;5560;0;I;A320;186;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;02/01/2024 03:05;;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;02/01/2024 08:15;;CANCELADO;;2024-01-02;;
SKX;SKY AIRLINE PERU S.A.C.;5561;0;I;A320;186;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;02/01/2024 04:50;02/01/2024 04:31;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;02/01/2024 10:00;02/01/2024 09:28;REALIZADO;;2024-01-02;Antecipado;Antecipado
SKX;SKY AIRLINE PERU S.A.C.;5562;2;X;A320;186;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;;02/01/2024 02:18;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;;02/01/2024 07:08;REALIZADO;;2024-01-02;;
SKX;SKY AIRLINE PERU S.A.C.;5560;0;I;A320;186;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;03/01/2024 01:35;03/01/2024 02:13;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;03/01/2024 06:45;03/01/2024 07:22;REALIZADO;;2024-01-03;Atraso 30-60;Atraso 30-60
SKX;SKY AIRLINE PERU S.A.C.;5561;0;I;A320;186;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;03/01/2024 04:50;03/01/2024 04:30;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;03/01/2024 10:00;03/01/2024 09:42;REALIZADO;;2024-01-03;Antecipado;Antecipado
SKX;SKY AIRLINE PERU S.A.C.;5585;0;I;A320;186;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT - MONTEVIDEO, MONTEVIDEO - URUGUAI;03/01/2024 07:15;03/01/2024 07:02;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;03/01/2024 09:05;03/01/2024 08:49;REALIZADO;;2024-01-03;Antecipado;Antecipado
SKX;SKY AIRLINE PERU S.A.C.;5585;0;I;A320;186;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;03/01/2024 01:45;;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT - MONTEVIDEO, MONTEVIDEO - URUGUAI;03/01/2024 06:20;;CANCELADO;;2024-01-03;;
SKX;SKY AIRLINE PERU S.A.C.;5560;0;I;A320;186;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;04/01/2024 01:35;;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;04/01/2024 06:45;;CANCELADO;;2024-01-04;;
SKX;SKY AIRLINE PERU S.A.C.;5561;0;I;A320;186;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;04/01/2024 04:50;04/01/2024 04:49;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;04/01/2024 10:00;04/01/2024 09:52;REALIZADO;;2024-01-04;Antecipado;Antecipado
SKX;SKY AIRLINE PERU S.A.C.;5562;2;X;A320;186;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;;04/01/2024 01:35;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;;04/01/2024 06:47;REALIZADO;;2024-01-04;;
SKX;SKY AIRLINE PERU S.A.C.;5586;0;I;A320;186;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT - MONTEVIDEO, MONTEVIDEO - URUGUAI;04/01/2024 04:45;;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;04/01/2024 09:55;;CANCELADO;;2024-01-04;;
SKX;SKY AIRLINE PERU S.A.C.;5586;0;I;A320;186;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;04/01/2024 01:50;04/01/2024 01:36;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT - MONTEVIDEO, MONTEVIDEO - URUGUAI;04/01/2024 03:50;04/01/2024 03:36;REALIZADO;;2024-01-04;Antecipado;Antecipado
SKX;SKY AIRLINE PERU S.A.C.;5560;0;I;A320;186;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;05/01/2024 02:20;05/01/2024 02:30;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;05/01/2024 07:30;05/01/2024 07:45;REALIZADO;;2024-01-05;Pontual;Pontual
SKX;SKY AIRLINE PERU S.A.C.;5561;0;I;A320;186;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;05/01/2024 04:50;05/01/2024 04:34;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;05/01/2024 10:00;05/01/2024 09:38;REALIZADO;;2024-01-05;Antecipado;Antecipado
SKX;SKY AIRLINE PERU S.A.C.;5585;0;I;A320;186;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT - MONTEVIDEO, MONTEVIDEO - URUGUAI;05/01/2024 07:15;05/01/2024 07:29;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;05/01/2024 09:05;05/01/2024 09:31;REALIZADO;;2024-01-05;Pontual;Pontual
SKX;SKY AIRLINE PERU S.A.C.;5585;0;I;A320;186;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;05/01/2024 01:45;;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT - MONTEVIDEO, MONTEVIDEO - URUGUAI;05/01/2024 06:20;;CANCELADO;;2024-01-05;;
SKX;SKY AIRLINE PERU S.A.C.;5560;0;I;A320;186;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;06/01/2024 01:35;;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;06/01/2024 06:45;;CANCELADO;;2024-01-06;;
SKX;SKY AIRLINE PERU S.A.C.;5561;0;I;A320;186;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;06/01/2024 04:50;06/01/2024 04:24;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;06/01/2024 10:00;06/01/2024 09:26;REALIZADO;;2024-01-06;Antecipado;Antecipado
SKX;SKY AIRLINE PERU S.A.C.;5564;0;G;A320;0;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;06/01/2024 01:35;06/01/2024 01:58;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;06/01/2024 06:45;06/01/2024 07:03;REALIZADO;;2024-01-06;Pontual;Pontual
SKX;SKY AIRLINE PERU S.A.C.;5586;0;I;A320;186;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT - MONTEVIDEO, MONTEVIDEO - URUGUAI;06/01/2024 04:45;06/01/2024 04:24;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;06/01/2024 09:55;06/01/2024 08:59;REALIZADO;;2024-01-06;Antecipado;Antecipado
SKX;SKY AIRLINE PERU S.A.C.;5586;0;I;A320;186;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;06/01/2024 01:50;06/01/2024 01:31;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT - MONTEVIDEO, MONTEVIDEO - URUGUAI;06/01/2024 03:50;06/01/2024 03:35;REALIZADO;;2024-01-06;Antecipado;Antecipado
SKX;SKY AIRLINE PERU S.A.C.;5560;0;I;A320;186;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;07/01/2024 01:35;;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;07/01/2024 06:45;;CANCELADO;;2024-01-07;;
SKX;SKY AIRLINE PERU S.A.C.;5561;0;I;A320;186;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;07/01/2024 04:50;07/01/2024 05:11;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;07/01/2024 10:00;07/01/2024 10:11;REALIZADO;;2024-01-07;Pontual;Pontual
SKX;SKY AIRLINE PERU S.A.C.;5562;2;X;A320;186;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;;07/01/2024 02:49;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;;07/01/2024 06:45;REALIZADO;;2024-01-07;;
SKX;SKY AIRLINE PERU S.A.C.;5585;0;I;A320;186;SPJC;JORGE CHÁVEZ INTERNATIONAL AIRPORT - CALLAO/LIMA, LIMA METROPOLITAN AREA - PERU;07/01/2024 01:45;07/01/2024 01:36;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT - MONTEVIDEO, MONTEVIDEO - URUGUAI;07/01/2024 06:20;07/01/2024 06:20;REALIZADO;;2024-01-07;Antecipado;Pontual
SKX;SKY AIRLINE PERU S.A.C.;5585;0;I;A320;186;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT - MONTEVIDEO, MONTEVIDEO - URUGUAI;07/01/2024 07:15;07/01/2024 07:36;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;07/01/2024 09:05;07/01/2024 09:24;REALIZADO;;2024-01-07;Pontual;Pontual
